5.26.;113;8 км 800 м, Токсовское шоссе, перед АЗС "Аэро";Из СПб;30.499395, 60.104238;А, Б;http://elvispiter.ru/images/8%20%D0%BA%D0%BC%20800%20%D0%BC%2C%20%D0%A2%D0%BE%D0%BA%D1%81%D0%BE%D0%B2%D1%81%D0%BA%D0%BE%D0%B5%20%D1%88%D0%BE%D1%81%D1%81%D0%B5%2C%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B4%20%D0%90%D0%97%D0%A1%20%D0%90%D1%8D%D1%80%D0%BE%20%D0%90.jpg, http://elvispiter.ru/images/8%20%D0%BA%D0%BC%20800%20%D0%BC%2C%20%D0%A2%D0%BE%D0%BA%D1%81%D0%BE%D0%B2%D1%81%D0%BA%D0%BE%D0%B5%20%D1%88%D0%BE%D1%81%D1%81%D0%B5%2C%20%D0%BF%D0%B5%D1%80%D0%B5%D0%B4%20%D0%90%D0%97%D0%A1%20%D0%90%D1%8D%D1%80%D0%BE%20%D0%91%D0%91%D0%91.jpg
5.41.;402;п. Кузьмолово, 13 км 200м, ад Юкки-Кузьмолово;;30.472948, 60.114099;А, Б;http://elvispiter.ru/images/5.41_%D0%BF.%20%D0%9A%D1%83%D0%B7%D1%8C%D0%BC%D0%BE%D0%BB%D0%BE%D0%B2%D0%BE%2C%2013%20%D0%BA%D0%BC%20200%D0%BC%2C%20%20%D0%B0%D0%B4%20%D0%AE%D0%BA%D0%BA%D0%B8-%D0%9A%D1%83%D0%B7%D1%8C%D0%BC%D0%BE%D0%BB%D0%BE%D0%B2%D0%BE%2C%20%D0%B2%20%20%D0%BF.%20%D0%AE%D0%BA%D0%BA%D0%B8_%D0%90.jpg, http://elvispiter.ru/images/%D0%BF.%20%D0%9A%D1%83%D0%B7%D1%8C%D0%BC%D0%BE%D0%BB%D0%BE%D0%B2%D0%BE%2C%2013%20%D0%BA%D0%BC%20200%D0%BC%2C%20%20%D0%B0%20%D0%B4%20%D0%AE%D0%BA%D0%BA%D0%B8-%D0%9A%D1%83%D0%B7%D1%8C%D0%BC%D0%BE%D0%BB%D0%BE%D0%B2%D0%BE%2C%20%D0%B8%D0%B7%20%D0%BF.jpg
5.22.;114;12 км 900, Токсовское шоссе, АЗС "Лукойл";Из СПб;30.527621, 60.135477;А, Б;http://elvispiter.ru/images/5.22_a.jpg, http://elvispiter.ru/images/12%20%D0%BA%D0%BC%20900%2C%20%D0%A2%D0%BE%D0%BA%D1%81%D0%BE%D0%B2%D1%81%D0%BA%D0%BE%D0%B5%20%D1%88%D0%BE%D1%81%D1%81%D0%B5%2C%20%20%D0%90%D0%97%D0%A1%20%D0%9B%D1%83%D0%BA%D0%BE%D0%B9%D0%BB%2C%20%D0%B8%D0%B7%20%D0%A1%D0%9F%D0%B1%20%D0%91.jpg
7.10.;115;Колтушское шоссе, съезд с виадука "Пр. Косыгина-Колтушское ш." к п. Янино, слева;Из СПб;30.51435, 59.945929;А, Б;http://elvispiter.ru/images/LOELBB0725B.jpg, http://elvispiter.ru/images/LOELBB0719A.jpg
7.36.;407;1 км 50м, Колтушское ш.;В СПб;30.524207, 59.945638;А, Б;http://elvispiter.ru/images/7.36_1%D0%BA%D0%BC%2050%D0%BC%2C%20%D0%B0%D0%B4%20%D0%A1%D0%9F%D0%B1-%D0%9A%D0%BE%D0%BB%D1%82%D1%83%D1%88%D0%B8%D0%97%D0%B0%D0%BD%D0%B5%D0%B2%D0%BA%D0%B0_%D0%A1%D0%9F%D0%B1-%D0%9A%D0%BE%D0%BB%D1%82%D1%83%D1%88%D0%B8%2C%20%D0%B8%D0%B7%20%D0%A1%D0%9F%D0%B1_%D0%90.jpg, http://elvispiter.ru/images/1%20%D0%BA%D0%BC%2050%D0%BC%2C%20%D0%B0%D0%B4%20%D0%A1%D0%9F%D0%B1-%D0%9A%D0%BE%D0%BB%D1%82%D1%83%D1%88%D0%B8%D0%97%D0%B0%D0%BD%D0%B5%D0%B2%D0%BA%D0%B0%20%D0%A1%D0%9F%D0%B1-%D0%9A%D0%BE%D0%BB%D1%82%D1%83%D1%88%D0%B8%2C%20%D0%B2%20%D0%A1%D0%9F%D0%B1.jpg
7.31.;363;2 км 350 м, Колтушское шоссе, п.Янино;В СПб;30.546903, 59.946095;А, Б;http://elvispiter.ru/images/%D0%9A%D0%BE%D0%BB%D1%82%D1%83%D1%88%D1%81%D0%BA%D0%BE%D0%B5%20%D1%88%D0%BE%D1%81%D1%81%D0%B5%202%D0%BA%D0%BC%20350%D0%BC.jpg, http://elvispiter.ru/images/%D0%AF%D0%BD%D0%B8%D0%BD%D0%BE%2C%20%D0%A8%D0%BE%D1%81%D1%81%D0%B5%D0%B9%D0%BD%D0%B0%20%D0%B4.2%2C%20%D0%91.jpg
7.25.;116;Колтушское шоссе, 4 км 300 м, п. Янино;В СПб;30.580899, 59.945375;А, Б;http://elvispiter.ru/images/LOELBB0731B.jpg, http://elvispiter.ru/images/%D0%9A%D0%BE%D0%BB%D1%82%D1%83%D1%88%D1%81%D0%BA%D0%BE%D0%B5%20%D1%88%D0%BE%D1%81%D1%81%D0%B5%2C%204%20%D0%BA%D0%BC%20300%20%D0%BC%2C%20%D0%BF.%20%D0%AF%D0%BD%D0%B8%D0%BD%D0%BE%20%D0%91.jpg
7.43.;529;8 км 100 м, Колтушское шоссе, д. Старая;Из СПб;30.632589, 59.928818;А, Б;http://elvispiter.ru/images/8%20%D0%BA%D0%BC%20100%20%D0%BC%2C%20%D0%9A%D0%BE%D0%BB%D1%82%D1%83%D1%88%D1%81%D0%BA%D0%BE%D0%B5%20%D1%88%D0%BE%D1%81%D1%81%D0%B5%2C%20%D0%B4.%20%D0%A1%D1%82%D0%B0%D1%80%D0%B0%D1%8F%20%D0%90.jpg, http://elvispiter.ru/images/8%20%D0%BA%D0%BC%20100%20%D0%BC%2C%20%D0%9A%D0%BE%D0%BB%D1%82%D1%83%D1%88%D1%81%D0%BA%D0%BE%D0%B5%20%D1%88%D0%BE%D1%81%D1%81%D0%B5%2C%20%D0%B4.%20%D0%A1%D1%82%D0%B0%D1%80%D0%B0%D1%8F%20%D0%91
7.19.;117;Въезд в С-Петербург, Октябрьская наб., перед вантовым мостом КАД (Уткина заводь);Из СПб;30.502381, 59.856944;А, Б;http://elvispiter.ru/images/%D0%9E%D0%BA%D1%82%D1%8F%D0%B1%D1%80%D1%8C%D1%81%D0%BA%D0%B0%D1%8F%20%D0%BD%D0%B0%D0%B1%D0%B5%D1%80%D0%B5%D0%B6%D0%BD%D0%B0%D1%8F%20%D0%90.jpg, http://elvispiter.ru/images/%D0%9E%D0%BA%D1%82%D1%8F%D0%B1%D1%80%D1%8C%D1%81%D0%BA%D0%B0%D1%8F%20%D0%BD%D0%B0%D0%B1%D0%B5%D1%80%D0%B5%D0%B6%D0%BD%D0%B0%D1%8F%20%D0%91.JPG
7.46.;530;11 км 500 м, п. им. Свердлова, а/д Санкт-Петербург - завод им. Свердлова - Всеволожск;Из СПб;30.645944, 59.801028;А, Б;http://elvispiter.ru/images/%287.46%20%D0%90%29%2011%20%D0%BA%D0%BC%20500%20%D0%BC%2C%20%D0%BF.%20%D0%B8%D0%BC.%20%D0%A1%D0%B2%D0%B5%D1%80%D0%B4%D0%BB%D0%BE%D0%B2%D0%B0%2C%20%D0%B0-%D0%B4%20%D0%A1%D0%B0%D0%BD%D0%BA%D1%82-%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3%20-%20%D0%B7%D0%B0%D0%B2%D0%BE%D0%B4%20%D0%B8%D0%BC.%20%D0%A1%D0%B2%D0%B5%D1%80%D0%B4%D0%BB%D0%BE%D0%B2%D0%B0%20-%20%D0%92%D1%81%D0%B5%D0%B2%D0%BE%D0%BB%D0%BE%D0%B6%D1%81%D0%BA%2C%20%D0%B2%20%D0%A1%D0%9F%D0%B1-%D0%90-4.jpg, http://elvispiter.ru/images/%287.46%20%D0%91%2911%20%D0%BA%D0%BC%20500%20%D0%BC%2C%20%D0%BF.%20%D0%B8%D0%BC.%20%D0%A1%D0%B2%D0%B5%D1%80%D0%B4%D0%BB%D0%BE%D0%B2%D0%B0%2C%20%D0%B0-%D0%B4%20%D0%A1%D0%B0%D0%BD%D0%BA%D1%82-%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3%20-%20%D0%B7%D0%B0%D0%B2%D0%BE%D0%B4%20%D0%B8%D0%BC.%20%D0%A1%D0%B2%D0%B5%D1%80%D0%B4%D0%BB%D0%BE%D0%B2%D0%B0%20-%20%D0%92%D1%81%D0%B5%D0%B2%D0%BE%D0%BB%D0%BE%D0%B6%D1%81%D0%BA%2C%20%D0%B8%D0%B7%20%D0%A1%D0%9F%D0%B1.jpg
7.37.;409;п. Колтуши, 28 км 500м  Колтушское шоссе;В СПб;30.664717, 59.931468;А, Б;http://elvispiter.ru/images/%D0%BF.%20%D0%9A%D0%BE%D0%BB%D1%82%D1%83%D1%88%D0%B8%2C%2028%20%D0%BA%D0%BC%20500%D0%BC%20%D0%9A%D0%BE%D0%BB%D1%82%D1%83%D1%88%D1%81%D0%BA%D0%BE%D0%B5%20%D1%88%D0%BE%D1%81%D1%81%D0%B5-2.jpg, http://elvispiter.ru/images/%D0%BF.%20%D0%9A%D0%BE%D0%BB%D1%82%D1%83%D1%88%D0%B8%2C%2028%20%D0%BA%D0%BC%20500%D0%BC%20%D0%9A%D0%BE%D0%BB%D1%82%D1%83%D1%88%D1%81%D0%BA%D0%BE%D0%B5%20%D1%88%D0%BE%D1%81%D1%81%D0%B5%20%D0%91-2.jpg
7.44.;531;30 км 200 м, Колтушское шоссе, д. Колбино;В СПб;30.658048, 59.946936;А, Б;http://elvispiter.ru/images/30%20%D0%BA%D0%BC%20200%20%D0%BC%2C%20%D0%9A%D0%BE%D0%BB%D1%82%D1%83%D1%88%D1%81%D0%BA%D0%BE%D0%B5%20%D1%88%D0%BE%D1%81%D1%81%D0%B5%2C%20%D0%B4.%20%D0%9A%D0%BE%D0%BB%D0%B1%D0%B8%D0%BD%D0%BE%20%D0%90.jpg, http://elvispiter.ru/images/30%20%D0%BA%D0%BC%20200%20%D0%BC%2C%20%D0%9A%D0%BE%D0%BB%D1%82%D1%83%D1%88%D1%81%D0%BA%D0%BE%D0%B5%20%D1%88%D0%BE%D1%81%D1%81%D0%B5%2C%20%D0%B4.%20%D0%9A%D0%BE%D0%BB%D0%B1%D0%B8%D0%BD%D0%BE%20%D0%91.jpg
10.46.;453;5 км 200 м,Трасса Красное Село-Гатчина-Павловск, у поворота на Туутари-парк;Из СПб;30.108503, 59.682023;А, Б;http://elvispiter.ru/images/5%20%D0%BA%D0%BC%20200%20%D0%BC%2C%20%D0%A2%D1%80%D0%B0%D1%81%D1%81%D0%B0%20%D0%9A%D1%80%D0%B0%D1%81%D0%BD%D0%BE%D0%B5%20%D0%A1%D0%B5%D0%BB%D0%BE-%D0%93%D0%B0%D1%82%D1%87%D0%B8%D0%BD%D0%B0-%D0%9F%D0%B0%D0%B2%D0%BB%D0%BE%D0%B2%D1%81%D0%BA%2C%20%D1%83%20%D0%BF%D0%BE%D0%B2%D0%BE%D1%80%D0%BE%D1%82%D0%B0%20%D0%BD%D0%B0%20%D0%A2%D1%83%D1%83%D1%82%D0%B0%D1%80%D0%B8-%D0%BF%D0%B0%D1%80%D0%BA%2C%20%20%D0%B2%20%D0%A1%D0%9F%D0%B1.JPG, http://elvispiter.ru/images/5%20%D0%BA%D0%BC%20200%20%D0%BC%2C%D0%A2%D1%80%D0%B0%D1%81%D1%81%D0%B0%20%D0%9A%D1%80%D0%B0%D1%81%D0%BD%D0%BE%D0%B5%20%D0%A1%D0%B5%D0%BB%D0%BE-%D0%93%D0%B0%D1%82%D1%87%D0%B8%D0%BD%D0%B0-%D0%9F%D0%B0%D0%B2%D0%BB%D0%BE%D0%B2%D1%81%D0%BA%2C%20%D1%83%20%D0%BF%D0%BE%D0%B2%D0%BE%D1%80%D0%BE%D1%82%D0%B0%20%D0%BD%D0%B0%20%D0%A2%D1%83%D1%83%D1%82%D0%B0%D1%80%D0%B8-%D0%BF%D0%B0%D1%80%D0%BA%2C%20%D0%B8%D0%B7%20%D0%A1%D0%9F%D0%B1.JPG
10.67.;546;5 км 650м, Трасса Красное Село-Гатчина-Павловск, перекресток;Из СПб;30.109892, 59.678126;А, Б;http://elvispiter.ru/images/5%20%D0%BA%D0%BC%20650%D0%BC%2C%20%D0%A2%D1%80%D0%B0%D1%81%D1%81%D0%B0%20%D0%9A%D1%80%D0%B0%D1%81%D0%BD%D0%BE%D0%B5%20%D0%A1%D0%B5%D0%BB%D0%BE-%D0%93%D0%B0%D1%82%D1%87%D0%B8%D0%BD%D0%B0-%D0%9F%D0%B0%D0%B2%D0%BB%D0%BE%D0%B2%D1%81%D0%BA%2C%20%D0%BF%D0%B5%D1%80%D0%B5%D0%BA%D1%80%D0%B5%D1%81%D1%82%D0%BE%D0%BA%20%D0%90.jpg, http://elvispiter.ru/images/5%20%D0%BA%D0%BC%20650%D0%BC%2C%20%D0%A2%D1%80%D0%B0%D1%81%D1%81%D0%B0%20%D0%9A%D1%80%D0%B0%D1%81%D0%BD%D0%BE%D0%B5%20%D0%A1%D0%B5%D0%BB%D0%BE-%D0%93%D0%B0%D1%82%D1%87%D0%B8%D0%BD%D0%B0-%D0%9F%D0%B0%D0%B2%D0%BB%D0%BE%D0%B2%D1%81%D0%BA%2C%20%D0%BF%D0%B5%D1%80%D0%B5%D0%BA%D1%80%D0%B5%D1%81%D1%82%D0%BE%D0%BA%20%D0%91.jpg
10.45.;454;5 км 850м,Трасса Красное Село-Гатчина-Павловск;В СПб;30.109802, 59.67637;А, Б;http://elvispiter.ru/images/5%20%D0%BA%D0%BC%20850%D0%BC%2C%D0%A2%D1%80%D0%B0%D1%81%D1%81%D0%B0%20%D0%9A%D1%80%D0%B0%D1%81%D0%BD%D0%BE%D0%B5%20%D0%A1%D0%B5%D0%BB%D0%BE-%D0%93%D0%B0%D1%82%D1%87%D0%B8%D0%BD%D0%B0-%D0%9F%D0%B0%D0%B2%D0%BB%D0%BE%D0%B2%D1%81%D0%BA%2C%20%20%D0%B8%D0%B7%20%D0%A1%D0%9F%D0%B1..JPG, http://elvispiter.ru/images/5%20%D0%BA%D0%BC%20850%D0%BC%2C%D0%A2%D1%80%D0%B0%D1%81%D1%81%D0%B0%20%D0%9A%D1%80%D0%B0%D1%81%D0%BD%D0%BE%D0%B5%20%D0%A1%D0%B5%D0%BB%D0%BE-%D0%93%D0%B0%D1%82%D1%87%D0%B8%D0%BD%D0%B0-%D0%9F%D0%B0%D0%B2%D0%BB%D0%BE%D0%B2%D1%81%D0%BA%2C%20%20%D0%B2%20%D0%A1%D0%9F%D0%B1.JPG
10.56.;428;п. Тайцы, Трасса Красное Село-Гатчина-Павловск, напротив магазина Стройудача;В СПб;30.110536, 59.673662;А, Б;http://elvispiter.ru/images/IMG_0523.jpg, http://elvispiter.ru/images/IMG_0543.jpg
10.57.;427;п. Тайцы, Трасса Красное Село-Гатчина-Павловск, напротив АЗС Лукойл;Из СПб;30.116317, 59.656251;А, Б;http://elvispiter.ru/images/IMG_0564.jpg, http://elvispiter.ru/images/IMG_0550.jpg
30.1.;118;г. Мурино, Привокзальная пл.,  метро "Девяткино", остановка обществ. транспорта, торговая зона;;30.443981, 60.049973;А, Б;http://elvispiter.ru/images/30.1%2C%20%D0%9F%D1%80%D0%B8%D0%B2%D0%BE%D0%BA%D0%B7%D0%B0%D0%BB%D1%8C%D0%BD%D0%B0%D1%8F%20%D0%BF%D0%BB.%2C%20%D0%B2%D1%8B%D1%85%D0%BE%D0%B4%20%D0%B8%D0%B7%20%D0%BC%D0%B5%D1%82%D1%80%D0%BE%20%D0%94%D0%B5%D0%B2%D1%8F%D1%82%D0%BA%D0%B8%D0%BD%D0%BE%2C%20%D0%B3.%D0%9C%D1%83%D1%80%D0%B8%D0%BD%D0%BE.jpg, http://elvispiter.ru/images/30.1%20%D0%B3.%20%D0%9C%D1%83%D1%80%D0%B8%D0%BD%D0%BE%2C%20%D0%9F%D1%80%D0%B8%D0%BE%D0%BA%D0%B7%D0%B0%D0%BB%D1%8C%D0%BD%D0%B0%D1%8F%20%D0%BF%D0%BB.%2C%20%D0%B2%D1%8B%D1%85%D0%BE%D0%B4%20%D0%B8%D0%B7%20%D0%BC%D0%B5%D1%82%D1%80%D0%BE%20%D0%94%D0%B5%D0%B2%D1%8F%D1%82%D0%BA%D0%B8%D0%BD%D0%BE%20%D0%91.jpg
30.2.;119;г. Мурино, Менделеева б-р, метро "Девяткино";;30.441186, 60.050496;А1, А2;http://elvispiter.ru/images/%D0%B3.%20%D0%9C%D1%83%D1%80%D0%B8%D0%BD%D0%BE%2C%20%D0%BC.%D0%94%D0%B5%D0%B2%D1%8F%D1%82%D0%BA%D0%B8%D0%BD%D0%BE%2C%20%D0%BF%D1%80.%20%D0%9C%D0%B5%D0%BD%D0%B4%D0%B5%D0%BB%D0%B5%D0%B5%D0%B2%D0%B0%2C%D0%BE%D1%82%20%D0%BC%D0%B5%D1%82%D1%80%D0%BE%2C%20%D0%901.jpg, http://elvispiter.ru/images/%D0%B3.%20%D0%9C%D1%83%D1%80%D0%B8%D0%BD%D0%BE%2C%20%D0%9C%D0%B5%D0%BD%D0%B4%D0%B5%D0%BB%D0%B5%D0%B5%D0%B2%D0%B0%2C%20%D0%BC.%D0%94%D0%B5%D0%B2%D1%8F%D1%82%D0%BA%D0%B8%D0%BD%D0%BE%2C%20%D0%BA%20%D0%BC%D0%B5%D1%82%D1%80%D0%BE%2C%20%D0%902.jpg
30.3.;120;г. Мурино, Менделеева б-р/ Авиаторов Балтики пр.5, 200 м от метро "Девяткино", у ТЦ (Макдоналдс, КФС, оптика и т.д.);;30.438473, 60.051112;А, Б;http://elvispiter.ru/images/30.3.%20%D0%B3.%20%D0%9C%D1%83%D1%80%D0%B8%D0%BD%D0%BE%2C%20%D0%9C%D0%B5%D0%BD%D0%B4%D0%B5%D0%BB%D0%B5%D0%B5%D0%B2%D0%B0%20%D0%B1-%D1%80%20%D0%90%D0%B2%D0%B8%D0%B0%D1%82%D0%BE%D1%80%D0%BE%D0%B2%20%D0%91%D0%B0%D0%BB%D1%82%D0%B8%D0%BA%D0%B8%20%D0%BF%D1%80.5%2C%20200%20%D0%BC%20%D0%BE%D1%82%20%D0%BC%D0%B5%D1%82%D1%80%D0%BE%20%D0%94%D0%B5%D0%B2%D1%8F%D1%82%D0%BA%D0%B8%D0%BD%D0%BE%2C%20%D1%83%20%D0%A2%D0%A6%20%28%D0%9C%D0%B0%D0%BA%D0%B4%D0%BE%D0%BD%D0%B0%D0%BB%D0%B4%D1%81%2C%20%D0%9A%D0%A4%D0%A1%2C%20%D0%BE%D0%BF%D1%82%D0%B8%D0%BA%D0%B0%20%D0%B8%20%D1%82.%D0%B4.%29%20%D0%90.jpg, http://elvispiter.ru/images/30.3.%20%D0%B3.%20%D0%9C%D1%83%D1%80%D0%B8%D0%BD%D0%BE%2C%20%D0%9C%D0%B5%D0%BD%D0%B4%D0%B5%D0%BB%D0%B5%D0%B5%D0%B2%D0%B0%20%D0%B1-%D1%80%20%D0%90%D0%B2%D0%B8%D0%B0%D1%82%D0%BE%D1%80%D0%BE%D0%B2%20%D0%91%D0%B0%D0%BB%D1%82%D0%B8%D0%BA%D0%B8%20%D0%BF%D1%80.5%2C%20200%20%D0%BC%20%D0%BE%D1%82%20%D0%BC%D0%B5%D1%82%D1%80%D0%BE%20%D0%94%D0%B5%D0%B2%D1%8F%D1%82%D0%BA%D0%B8%D0%BD%D0%BE%2C%20%D1%83%20%D0%A2%D0%A6%20%28%D0%9C%D0%B0%D0%BA%D0%B4%D0%BE%D0%BD%D0%B0%D0%BB%D0%B4%D1%81%2C%20%D0%9A%D0%A4%D0%A1%2C%20%D0%BE%D0%BF%D1%82%D0%B8%D0%BA%D0%B0%20%D0%B8%20%D1%82.%D0%B4.%29%20%D0%91.jpg
30.4.;519;г. Мурино, Менделеева б-р/ Авиаторов Балтики пр.7, 200 м от метро "Девяткино", у ТЦ (Макдоналдс, КФС, оптика и т.д.);;30.438588, 60.051287;А1, А2;http://elvispiter.ru/images/30.4.%20%D0%B3.%20%D0%9C%D1%83%D1%80%D0%B8%D0%BD%D0%BE%2C%20%D0%9C%D0%B5%D0%BD%D0%B4%D0%B5%D0%BB%D0%B5%D0%B5%D0%B2%D0%B0%20%D0%B1-%D1%80%20%D0%90%D0%B2%D0%B8%D0%B0%D1%82%D0%BE%D1%80%D0%BE%D0%B2%20%D0%91%D0%B0%D0%BB%D1%82%D0%B8%D0%BA%D0%B8%20%D0%BF%D1%80.7%2C%20200%20%D0%BC%20%D0%BE%D1%82%20%D0%BC%D0%B5%D1%82%D1%80%D0%BE%20%D0%94%D0%B5%D0%B2%D1%8F%D1%82%D0%BA%D0%B8%D0%BD%D0%BE%2C%20%D1%83%20%D0%A2%D0%A6%20%28%D0%9C%D0%B0%D0%BA%D0%B4%D0%BE%D0%BD%D0%B0%D0%BB%D0%B4%D1%81%2C%20%D0%9A%D0%A4%D0%A1%2C%20%D0%BE%D0%BF%D1%82%D0%B8%D0%BA%D0%B0%20%D0%B8%20%D1%82.%D0%B4.%29%20%D0%90.jpg, http://elvispiter.ru/images/30.4.%20%D0%B3.%20%D0%9C%D1%83%D1%80%D0%B8%D0%BD%D0%BE%2C%20%D0%9C%D0%B5%D0%BD%D0%B4%D0%B5%D0%BB%D0%B5%D0%B5%D0%B2%D0%B0%20%D0%B1-%D1%80%20%D0%90%D0%B2%D0%B8%D0%B0%D1%82%D0%BE%D1%80%D0%BE%D0%B2%20%D0%91%D0%B0%D0%BB%D1%82%D0%B8%D0%BA%D0%B8%20%D0%BF%D1%80.7%2C%20200%20%D0%BC%20%D0%BE%D1%82%20%D0%BC%D0%B5%D1%82%D1%80%D0%BE%20%D0%94%D0%B5%D0%B2%D1%8F%D1%82%D0%BA%D0%B8%D0%BD%D0%BE%2C%20%D1%83%20%D0%A2%D0%A6%20%28%D0%9C%D0%B0%D0%BA%D0%B4%D0%BE%D0%BD%D0%B0%D0%BB%D0%B4%D1%81%2C%20%D0%9A%D0%A4%D0%A1%2C%20%D0%BE%D0%BF%D1%82%D0%B8%D0%BA%D0%B0%20%D0%B8%20%D1%82.%D0%B4.%29%20%D0%902.jpg
30.5.;520;г. Мурино, Охтинская аллея, д.12, единственная дорога от КАД, напротив  магазины "Дикси", "Пятёрочка";;30.429865, 60.047996;А, Б;http://elvispiter.ru/images/30.5.%20%D0%B3.%20%D0%9C%D1%83%D1%80%D0%B8%D0%BD%D0%BE%2C%20%D0%9E%D1%85%D1%82%D0%B8%D0%BD%D1%81%D0%BA%D0%B0%D1%8F%20%D0%B0%D0%BB%D0%BB%D0%B5%D1%8F%2C%20%D0%B4.12%2C%20%D0%B5%D0%B4%D0%B8%D0%BD%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D0%B0%D1%8F%20%D0%B4%D0%BE%D1%80%D0%BE%D0%B3%D0%B0%20%D0%BE%D1%82%20%D0%9A%D0%90%D0%94%2C%20%D0%BD%D0%B0%D0%BF%D1%80%D0%BE%D1%82%D0%B8%D0%B2%20%D0%BC%D0%B0%D0%B3%D0%B0%D0%B7%D0%B8%D0%BD%D1%8B%20%D0%94%D0%B8%D0%BA%D1%81%D0%B8%2C%20%D0%9F%D1%8F%D1%82%D1%91%D1%80%D0%BE%D1%87%D0%BA%D0%B0%20%D0%90.jpg, http://elvispiter.ru/images/30.5.%20%D0%B3.%20%D0%9C%D1%83%D1%80%D0%B8%D0%BD%D0%BE%2C%20%D0%9E%D1%85%D1%82%D0%B8%D0%BD%D1%81%D0%BA%D0%B0%D1%8F%20%D0%B0%D0%BB%D0%BB%D0%B5%D1%8F%2C%20%D0%B4.12%2C%20%D0%B5%D0%B4%D0%B8%D0%BD%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D0%B0%D1%8F%20%D0%B4%D0%BE%D1%80%D0%BE%D0%B3%D0%B0%20%D0%BE%D1%82%20%D0%9A%D0%90%D0%94%2C%20%D0%BD%D0%B0%D0%BF%D1%80%D0%BE%D1%82%D0%B8%D0%B2%20%D0%BC%D0%B0%D0%B3%D0%B0%D0%B7%D0%B8%D0%BD%D1%8B%20%D0%94%D0%B8%D0%BA%D1%81%D0%B8%2C%20%D0%9F%D1%8F%D1%82%D0%B5%D1%80%D0%BE%D1%87%D0%BA%D0%B0%20%D0%91.jpg
30.6.;521;г. Мурино, Охтинская аллея/ Шувалова ул., д.2, единственная дорога от КАД, напротив магазины "Лента", "Магнит";;30.423436, 60.049851;А, Б;http://elvispiter.ru/images/30.6.%20%D0%B3.%20%D0%9C%D1%83%D1%80%D0%B8%D0%BD%D0%BE%2C%20%D0%9E%D1%85%D1%82%D0%B8%D0%BD%D1%81%D0%BA%D0%B0%D1%8F%20%D0%B0%D0%BB%D0%BB%D0%B5%D1%8F%20%D0%A8%D1%83%D0%B2%D0%B0%D0%BB%D0%BE%D0%B2%D0%B0%20%D1%83%D0%BB.%2C%20%D0%B4.2%2C%20%D0%B5%D0%B4%D0%B8%D0%BD%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D0%B0%D1%8F%20%D0%B4%D0%BE%D1%80%D0%BE%D0%B3%D0%B0%20%D0%BE%D1%82%20%D0%9A%D0%90%D0%94%2C%20%D0%BD%D0%B0%D0%BF%D1%80%D0%BE%D1%82%D0%B8%D0%B2%20%D0%BC%D0%B0%D0%B3%D0%B0%D0%B7%D0%B8%D0%BD%D1%8B%20%D0%9B%D0%B5%D0%BD%D1%82%D0%B0%2C%20%D0%9C%D0%B0%D0%B3%D0%BD%D0%B8%D1%82%20%D0%90.jpg, http://elvispiter.ru/images/30.6.%20%D0%B3.%20%D0%9C%D1%83%D1%80%D0%B8%D0%BD%D0%BE%2C%20%D0%9E%D1%85%D1%82%D0%B8%D0%BD%D1%81%D0%BA%D0%B0%D1%8F%20%D0%B0%D0%BB%D0%BB%D0%B5%D1%8F%20%D0%A8%D1%83%D0%B2%D0%B0%D0%BB%D0%BE%D0%B2%D0%B0%20%D1%83%D0%BB.%2C%20%D0%B4.2%2C%20%D0%B5%D0%B4%D0%B8%D0%BD%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D0%B0%D1%8F%20%D0%B4%D0%BE%D1%80%D0%BE%D0%B3%D0%B0%20%D0%BE%D1%82%20%D0%9A%D0%90%D0%94%2C%20%D0%BD%D0%B0%D0%BF%D1%80%D0%BE%D1%82%D0%B8%D0%B2%20%D0%BC%D0%B0%D0%B3%D0%B0%D0%B7%D0%B8%D0%BD%D1%8B%20%D0%9B%D0%B5%D0%BD%D1%82%D0%B0%2C%20%D0%9C%D0%B0%D0%B3%D0%BD%D0%B8%D1%82%20%D0%91.jpg
